timestamp,event_type,cycle_id,data,metadata
1755192505.3782392,T1_image,cycle_1_1755192505378,640x480,
1755192505.380105,T1_image,cycle_2_1755192505380,640x480,
1755192505.3836896,T1_image,cycle_3_1755192505383,640x480,
1755192505.3846984,T1_image,cycle_4_1755192505384,640x480,
1755192505.4101617,T1_image,cycle_5_1755192505410,640x480,
1755192505.4500315,T1_image,cycle_6_1755192505450,640x480,
1755192505.4775357,T1_image,cycle_7_1755192505477,640x480,
1755192505.5108626,T1_image,cycle_8_1755192505510,640x480,
1755192505.544204,T1_image,cycle_9_1755192505544,640x480,
1755192505.577673,T1_image,cycle_10_1755192505577,640x480,
1755192505.6109204,T1_image,cycle_11_1755192505610,640x480,
1755192505.64449,T1_image,cycle_12_1755192505644,640x480,
1755192505.6775992,T1_image,cycle_13_1755192505677,640x480,
1755192505.711066,T1_image,cycle_14_1755192505711,640x480,
1755192505.7447758,T1_image,cycle_15_1755192505744,640x480,
1755192505.778101,T1_image,cycle_16_1755192505778,640x480,
1755192505.8110304,T1_image,cycle_17_1755192505811,640x480,
1755192505.845347,T1_image,cycle_18_1755192505845,640x480,
1755192505.8778832,T1_image,cycle_19_1755192505877,640x480,
1755192505.8963547,T3_finger_count_debug,cycle_19_1755192505877,detected_from_topic,
1755192505.911824,T1_image,cycle_20_1755192505911,640x480,
1755192505.9458463,T1_image,cycle_21_1755192505945,640x480,
1755192505.9784353,T1_image,cycle_22_1755192505978,640x480,
1755192506.0119305,T1_image,cycle_23_1755192506011,640x480,
1755192506.0457518,T1_image,cycle_24_1755192506045,640x480,
1755192506.0782769,T1_image,cycle_25_1755192506078,640x480,
1755192506.1114469,T1_image,cycle_26_1755192506111,640x480,
1755192506.1454563,T1_image,cycle_27_1755192506145,640x480,
1755192506.1790922,T1_image,cycle_28_1755192506179,640x480,
1755192506.211708,T1_image,cycle_29_1755192506211,640x480,
1755192506.2287753,T4a_wrist_tf,cycle_28_1755192506179,wrist,
1755192506.2498145,T1_image,cycle_30_1755192506249,640x480,
1755192506.2773879,T4a_wrist_tf,cycle_29_1755192506211,wrist,
1755192506.2890084,T1_image,cycle_31_1755192506288,640x480,
1755192506.3167992,T1_image,cycle_32_1755192506316,640x480,
1755192506.3177044,T4a_wrist_tf,cycle_30_1755192506249,wrist,
1755192506.350692,T4a_wrist_tf,cycle_31_1755192506288,wrist,
1755192506.355642,T1_image,cycle_33_1755192506355,640x480,
1755192506.3842876,T1_image,cycle_34_1755192506384,640x480,
1755192506.4006317,T4a_wrist_tf,cycle_32_1755192506316,wrist,
1755192506.4165037,T1_image,cycle_35_1755192506416,640x480,
1755192506.4263196,T4a_wrist_tf,cycle_33_1755192506355,wrist,
1755192506.4470127,T1_image,cycle_36_1755192506446,640x480,
1755192506.4538944,T4a_wrist_tf,cycle_34_1755192506384,wrist,
1755192506.476903,T4a_wrist_tf,cycle_35_1755192506416,wrist,
1755192506.4886763,T1_image,cycle_37_1755192506488,640x480,
1755192506.5094967,T4a_wrist_tf,cycle_36_1755192506446,wrist,
1755192506.5180578,T1_image,cycle_38_1755192506518,640x480,
1755192506.5349624,T4a_wrist_tf,cycle_37_1755192506488,wrist,
1755192506.5534623,T4a_wrist_tf,cycle_38_1755192506518,wrist,
1755192506.5575356,T1_image,cycle_39_1755192506557,640x480,
1755192506.5827222,T1_image,cycle_40_1755192506582,640x480,
1755192506.5934017,T4a_wrist_tf,cycle_39_1755192506557,wrist,
1755192506.6168892,T4a_wrist_tf,cycle_40_1755192506582,wrist,
1755192506.6208966,T1_image,cycle_41_1755192506620,640x480,
1755192506.6443515,T4a_wrist_tf,cycle_41_1755192506620,wrist,
1755192506.6496615,T1_image,cycle_42_1755192506649,640x480,
1755192506.674589,T4a_wrist_tf,cycle_42_1755192506649,wrist,
1755192506.683396,T1_image,cycle_43_1755192506683,640x480,
1755192506.710381,T4a_wrist_tf,cycle_43_1755192506683,wrist,
1755192506.714042,T1_image,cycle_44_1755192506714,640x480,
1755192506.7501798,T1_image,cycle_45_1755192506750,640x480,
1755192506.7607572,T4a_wrist_tf,cycle_44_1755192506714,wrist,
1755192506.796376,T4a_wrist_tf,cycle_45_1755192506750,wrist,
1755192506.810189,T1_image,cycle_46_1755192506810,640x480,
1755192506.8376176,T1_image,cycle_47_1755192506837,640x480,
1755192506.867512,T1_image,cycle_48_1755192506867,640x480,
1755192506.8760395,T4a_wrist_tf,cycle_46_1755192506810,wrist,
1755192506.884182,T1_image,cycle_49_1755192506883,640x480,
1755192506.916659,T1_image,cycle_50_1755192506916,640x480,
1755192506.9349332,T4a_wrist_tf,cycle_47_1755192506837,wrist,
1755192506.9558477,T1_image,cycle_51_1755192506955,640x480,
1755192506.9648378,T4a_wrist_tf,cycle_48_1755192506867,wrist,
1755192506.980979,T1_image,cycle_52_1755192506980,640x480,
1755192506.997243,T4a_wrist_tf,cycle_49_1755192506883,wrist,
1755192507.0152726,T1_image,cycle_53_1755192507015,640x480,
1755192507.0266707,T4a_wrist_tf,cycle_50_1755192506916,wrist,
1755192507.0568166,T1_image,cycle_54_1755192507056,640x480,
1755192507.05932,T4a_wrist_tf,cycle_51_1755192506955,wrist,
1755192507.0807214,T4a_wrist_tf,cycle_52_1755192506980,wrist,
1755192507.0898805,T1_image,cycle_55_1755192507089,640x480,
1755192507.1067321,T4a_wrist_tf,cycle_53_1755192507015,wrist,
1755192507.116554,T1_image,cycle_56_1755192507116,640x480,
1755192507.132702,T4a_wrist_tf,cycle_54_1755192507056,wrist,
1755192507.1615932,T4a_wrist_tf,cycle_55_1755192507089,wrist,
1755192507.163394,T1_image,cycle_57_1755192507163,640x480,
1755192507.1789358,T4a_wrist_tf,cycle_56_1755192507116,wrist,
1755192507.1826417,T1_image,cycle_58_1755192507182,640x480,
1755192507.2055109,T4a_wrist_tf,cycle_57_1755192507163,wrist,
1755192507.2154696,T1_image,cycle_59_1755192507215,640x480,
1755192507.2312696,T4a_wrist_tf,cycle_58_1755192507182,wrist,
1755192507.2540085,T1_image,cycle_60_1755192507253,640x480,
1755192507.2556536,T4a_wrist_tf,cycle_59_1755192507215,wrist,
1755192507.2774944,T4a_wrist_tf,cycle_60_1755192507253,wrist,
1755192507.2834394,T1_image,cycle_61_1755192507283,640x480,
1755192507.3161047,T1_image,cycle_62_1755192507316,640x480,
1755192507.3227627,T4a_wrist_tf,cycle_61_1755192507283,wrist,
1755192507.3508263,T1_image,cycle_63_1755192507350,640x480,
1755192507.3652856,T4a_wrist_tf,cycle_62_1755192507316,wrist,
1755192507.3814216,T1_image,cycle_64_1755192507381,640x480,
1755192507.402786,T4a_wrist_tf,cycle_63_1755192507350,wrist,
1755192507.415916,T1_image,cycle_65_1755192507415,640x480,
1755192507.4339561,T4a_wrist_tf,cycle_64_1755192507381,wrist,
1755192507.451191,T1_image,cycle_66_1755192507451,640x480,
1755192507.4695504,T4a_wrist_tf,cycle_65_1755192507415,wrist,
1755192507.4827278,T1_image,cycle_67_1755192507482,640x480,
1755192507.4878032,T4a_wrist_tf,cycle_66_1755192507451,wrist,
1755192507.516883,T1_image,cycle_68_1755192507516,640x480,
1755192507.5188892,T4a_wrist_tf,cycle_67_1755192507482,wrist,
1755192507.5367346,T4a_wrist_tf,cycle_68_1755192507516,wrist,
1755192507.5523274,T1_image,cycle_69_1755192507552,640x480,
1755192507.586137,T1_image,cycle_70_1755192507586,640x480,
1755192507.607946,T4a_wrist_tf,cycle_69_1755192507552,wrist,
1755192507.6176906,T1_image,cycle_71_1755192507617,640x480,
1755192507.6414044,T4a_wrist_tf,cycle_70_1755192507586,wrist,
1755192507.648243,T1_image,cycle_72_1755192507648,640x480,
1755192507.6647108,T4a_wrist_tf,cycle_71_1755192507617,wrist,
1755192507.6850595,T1_image,cycle_73_1755192507685,640x480,
1755192507.6896331,T4a_wrist_tf,cycle_72_1755192507648,wrist,
1755192507.7155366,T1_image,cycle_74_1755192507715,640x480,
1755192507.718444,T4a_wrist_tf,cycle_73_1755192507685,wrist,
1755192507.7460177,T4a_wrist_tf,cycle_74_1755192507715,wrist,
1755192507.7483456,T1_image,cycle_75_1755192507748,640x480,
1755192507.7765822,T4a_wrist_tf,cycle_75_1755192507748,wrist,
1755192507.7825553,T1_image,cycle_76_1755192507782,640x480,
1755192507.816222,T4a_wrist_tf,cycle_76_1755192507782,wrist,
1755192507.8181922,T1_image,cycle_77_1755192507817,640x480,
1755192507.8500311,T1_image,cycle_78_1755192507849,640x480,
1755192507.8617837,T4a_wrist_tf,cycle_77_1755192507817,wrist,
1755192507.884232,T1_image,cycle_79_1755192507884,640x480,
1755192507.8887916,T4a_wrist_tf,cycle_78_1755192507849,wrist,
1755192507.9174662,T4a_wrist_tf,cycle_79_1755192507884,wrist,
1755192507.9182262,T1_image,cycle_80_1755192507918,640x480,
1755192507.9498754,T1_image,cycle_81_1755192507949,640x480,
1755192507.958307,T4a_wrist_tf,cycle_80_1755192507918,wrist,
1755192507.982676,T1_image,cycle_82_1755192507982,640x480,
1755192507.9906068,T4a_wrist_tf,cycle_81_1755192507949,wrist,
1755192508.0177932,T1_image,cycle_83_1755192508017,640x480,
1755192508.0205982,T4a_wrist_tf,cycle_82_1755192507982,wrist,
1755192508.0532057,T1_image,cycle_84_1755192508053,640x480,
1755192508.0537632,T4a_wrist_tf,cycle_83_1755192508017,wrist,
1755192508.0767355,T4a_wrist_tf,cycle_84_1755192508053,wrist,
1755192508.0830188,T1_image,cycle_85_1755192508082,640x480,
1755192508.0862143,T5_command,cycle_85_1755192508082,gripper_open,
1755192508.1119547,T4a_wrist_tf,cycle_85_1755192508082,wrist,
1755192508.116602,T6_feedback,cycle_85_1755192508082,success:True,
1755192508.1211028,T1_image,cycle_86_1755192508121,640x480,
1755192508.1263018,T5_command,cycle_86_1755192508121,arm_pose,
1755192508.149421,T6_feedback,cycle_86_1755192508121,success:True,
1755192508.1566691,T1_image,cycle_87_1755192508156,640x480,
1755192508.1839666,T4a_wrist_tf,cycle_86_1755192508121,wrist,
1755192508.1909015,T1_image,cycle_88_1755192508190,640x480,
1755192508.2175372,T1_image,cycle_89_1755192508217,640x480,
1755192508.2196693,T4a_wrist_tf,cycle_87_1755192508156,wrist,
1755192508.2514458,T1_image,cycle_90_1755192508251,640x480,
1755192508.260224,T4a_wrist_tf,cycle_88_1755192508190,wrist,
1755192508.2835171,T1_image,cycle_91_1755192508283,640x480,
1755192508.301644,T4a_wrist_tf,cycle_89_1755192508217,wrist,
1755192508.3200133,T1_image,cycle_92_1755192508319,640x480,
1755192508.3315935,T4a_wrist_tf,cycle_90_1755192508251,wrist,
1755192508.3499305,T1_image,cycle_93_1755192508349,640x480,
1755192508.3645864,T4a_wrist_tf,cycle_91_1755192508283,wrist,
1755192508.3825526,T1_image,cycle_94_1755192508382,640x480,
1755192508.3909857,T4a_wrist_tf,cycle_92_1755192508319,wrist,
1755192508.4118633,T4a_wrist_tf,cycle_93_1755192508349,wrist,
1755192508.4200733,T1_image,cycle_95_1755192508420,640x480,
1755192508.4411688,T4a_wrist_tf,cycle_94_1755192508382,wrist,
1755192508.449021,T1_image,cycle_96_1755192508448,640x480,
1755192508.4686809,T4a_wrist_tf,cycle_95_1755192508420,wrist,
1755192508.4839332,T1_image,cycle_97_1755192508483,640x480,
1755192508.501484,T4a_wrist_tf,cycle_96_1755192508448,wrist,
1755192508.5166647,T1_image,cycle_98_1755192508516,640x480,
1755192508.537415,T4a_wrist_tf,cycle_97_1755192508483,wrist,
1755192508.5508935,T1_image,cycle_99_1755192508550,640x480,
1755192508.5845375,T1_image,cycle_100_1755192508584,640x480,
1755192508.5868707,T4a_wrist_tf,cycle_98_1755192508516,wrist,
1755192508.619128,T1_image,cycle_101_1755192508619,640x480,
1755192508.6396737,T4a_wrist_tf,cycle_99_1755192508550,wrist,
1755192508.653146,T1_image,cycle_102_1755192508653,640x480,
1755192508.6786783,T4a_wrist_tf,cycle_100_1755192508584,wrist,
1755192508.6905017,T1_image,cycle_103_1755192508690,640x480,
1755192508.7088451,T5_command,cycle_103_1755192508690,gripper_open,
1755192508.7168314,T6_feedback,cycle_103_1755192508690,success:True,
1755192508.7182221,T1_image,cycle_104_1755192508718,640x480,
1755192508.7186894,T4a_wrist_tf,cycle_101_1755192508619,wrist,
1755192508.7272549,T5_command,cycle_104_1755192508718,arm_pose,
1755192508.7355535,T6_feedback,cycle_104_1755192508718,success:True,
1755192508.7387638,T4a_wrist_tf,cycle_102_1755192508653,wrist,
1755192508.7494879,T1_image,cycle_105_1755192508749,640x480,
1755192508.7620761,T4a_wrist_tf,cycle_103_1755192508690,wrist,
1755192508.7862933,T1_image,cycle_106_1755192508786,640x480,
1755192508.7880719,T4a_wrist_tf,cycle_104_1755192508718,wrist,
1755192508.8137944,T4a_wrist_tf,cycle_105_1755192508749,wrist,
1755192508.817088,T1_image,cycle_107_1755192508817,640x480,
1755192508.8436234,T4a_wrist_tf,cycle_106_1755192508786,wrist,
1755192508.8535872,T1_image,cycle_108_1755192508853,640x480,
1755192508.8774137,T4a_wrist_tf,cycle_107_1755192508817,wrist,
1755192508.8840904,T1_image,cycle_109_1755192508884,640x480,
1755192508.9177828,T1_image,cycle_110_1755192508917,640x480,
1755192508.920241,T4a_wrist_tf,cycle_108_1755192508853,wrist,
1755192508.9385335,T5_command,cycle_110_1755192508917,gripper_open,
1755192508.947189,T6_feedback,cycle_110_1755192508917,success:True,
1755192508.9549975,T1_image,cycle_111_1755192508954,640x480,
1755192508.9573874,T4a_wrist_tf,cycle_109_1755192508884,wrist,
1755192508.9616213,T5_command,cycle_111_1755192508954,arm_pose,
1755192508.9699438,T6_feedback,cycle_111_1755192508954,success:True,
1755192508.9820292,T1_image,cycle_112_1755192508981,640x480,
1755192508.98446,T4a_wrist_tf,cycle_110_1755192508917,wrist,
1755192509.0118575,T4a_wrist_tf,cycle_111_1755192508954,wrist,
1755192509.0198052,T1_image,cycle_113_1755192509019,640x480,
1755192509.0373425,T4a_wrist_tf,cycle_112_1755192508981,wrist,
1755192509.0583508,T1_image,cycle_114_1755192509058,640x480,
1755192509.0595667,T4a_wrist_tf,cycle_113_1755192509019,wrist,
1755192509.0776055,T4a_wrist_tf,cycle_114_1755192509058,wrist,
1755192509.0830157,T1_image,cycle_115_1755192509082,640x480,
1755192509.1043465,T4a_wrist_tf,cycle_115_1755192509082,wrist,
1755192509.1166697,T1_image,cycle_116_1755192509116,640x480,
1755192509.135151,T4a_wrist_tf,cycle_116_1755192509116,wrist,
1755192509.1550298,T1_image,cycle_117_1755192509154,640x480,
1755192509.1714451,T4a_wrist_tf,cycle_117_1755192509154,wrist,
1755192509.18217,T1_image,cycle_118_1755192509182,640x480,
1755192509.2055929,T4a_wrist_tf,cycle_118_1755192509182,wrist,
1755192509.2225304,T1_image,cycle_119_1755192509216,640x480,
1755192509.249607,T5_command,cycle_119_1755192509216,gripper_open,
1755192509.2555153,T1_image,cycle_120_1755192509255,640x480,
1755192509.264123,T6_feedback,cycle_120_1755192509255,success:True,
1755192509.2680814,T4a_wrist_tf,cycle_119_1755192509216,wrist,
1755192509.2690053,T5_command,cycle_120_1755192509255,arm_pose,
1755192509.2822225,T1_image,cycle_121_1755192509282,640x480,
1755192509.294046,T4a_wrist_tf,cycle_120_1755192509255,wrist,
1755192509.303314,T6_feedback,cycle_121_1755192509282,success:True,
1755192509.3212013,T1_image,cycle_122_1755192509321,640x480,
1755192509.3225248,T4a_wrist_tf,cycle_121_1755192509282,wrist,
1755192509.348134,T4a_wrist_tf,cycle_122_1755192509321,wrist,
1755192509.349708,T1_image,cycle_123_1755192509349,640x480,
1755192509.3752172,T4a_wrist_tf,cycle_123_1755192509349,wrist,
1755192509.382254,T1_image,cycle_124_1755192509382,640x480,
1755192509.40884,T4a_wrist_tf,cycle_124_1755192509382,wrist,
1755192509.4180791,T1_image,cycle_125_1755192509417,640x480,
1755192509.4481215,T4a_wrist_tf,cycle_125_1755192509417,wrist,
1755192509.4499593,T1_image,cycle_126_1755192509449,640x480,
1755192509.472101,T4a_wrist_tf,cycle_126_1755192509449,wrist,
1755192509.479857,T5_command,cycle_126_1755192509449,gripper_open,
1755192509.4826908,T1_image,cycle_127_1755192509482,640x480,
1755192509.488948,T6_feedback,cycle_127_1755192509482,success:True,
1755192509.5003633,T5_command,cycle_127_1755192509482,arm_pose,
1755192509.5060484,T4a_wrist_tf,cycle_127_1755192509482,wrist,
1755192509.511866,T6_feedback,cycle_127_1755192509482,success:True,
1755192509.5178914,T1_image,cycle_128_1755192509517,640x480,
1755192509.542832,T4a_wrist_tf,cycle_128_1755192509517,wrist,
1755192509.5505226,T1_image,cycle_129_1755192509550,640x480,
1755192509.5823257,T4a_wrist_tf,cycle_129_1755192509550,wrist,
1755192509.5866282,T1_image,cycle_130_1755192509586,640x480,
1755192509.618655,T1_image,cycle_131_1755192509618,640x480,
1755192509.6192064,T4a_wrist_tf,cycle_130_1755192509586,wrist,
1755192509.643417,T4a_wrist_tf,cycle_131_1755192509618,wrist,
1755192509.6502297,T1_image,cycle_132_1755192509650,640x480,
1755192509.6575775,T5_command,cycle_132_1755192509650,gripper_open,
1755192509.6654577,T6_feedback,cycle_132_1755192509650,success:True,
1755192509.6801367,T4a_wrist_tf,cycle_132_1755192509650,wrist,
1755192509.6825583,T5_command,cycle_132_1755192509650,arm_pose,
1755192509.6843204,T1_image,cycle_133_1755192509684,640x480,
1755192509.6968696,T6_feedback,cycle_133_1755192509684,success:True,
1755192509.7137785,T4a_wrist_tf,cycle_133_1755192509684,wrist,
1755192509.7161064,T1_image,cycle_134_1755192509716,640x480,
1755192509.7456424,T4a_wrist_tf,cycle_134_1755192509716,wrist,
1755192509.7504058,T1_image,cycle_135_1755192509750,640x480,
1755192509.7708573,T4a_wrist_tf,cycle_135_1755192509750,wrist,
1755192509.7830117,T1_image,cycle_136_1755192509782,640x480,
1755192509.8133428,T4a_wrist_tf,cycle_136_1755192509782,wrist,
1755192509.8178189,T1_image,cycle_137_1755192509817,640x480,
1755192509.8470619,T4a_wrist_tf,cycle_137_1755192509817,wrist,
1755192509.8503952,T1_image,cycle_138_1755192509850,640x480,
1755192509.8813531,T4a_wrist_tf,cycle_138_1755192509850,wrist,
1755192509.882963,T1_image,cycle_139_1755192509882,640x480,
1755192509.91076,T4a_wrist_tf,cycle_139_1755192509882,wrist,
1755192509.916929,T1_image,cycle_140_1755192509916,640x480,
1755192509.9453723,T5_command,cycle_140_1755192509916,gripper_open,
1755192509.950441,T1_image,cycle_141_1755192509950,640x480,
1755192509.9539642,T4a_wrist_tf,cycle_140_1755192509916,wrist,
1755192509.9556901,T6_feedback,cycle_141_1755192509950,success:True,
1755192509.9646428,T5_command,cycle_141_1755192509950,arm_pose,
1755192509.9770143,T6_feedback,cycle_141_1755192509950,success:True,
1755192509.9784205,T4a_wrist_tf,cycle_141_1755192509950,wrist,
1755192509.9843767,T1_image,cycle_142_1755192509984,640x480,
1755192510.0105364,T4a_wrist_tf,cycle_142_1755192509984,wrist,
1755192510.0166967,T1_image,cycle_143_1755192510016,640x480,
1755192510.0430794,T4a_wrist_tf,cycle_143_1755192510016,wrist,
1755192510.0514162,T1_image,cycle_144_1755192510051,640x480,
1755192510.0806863,T4a_wrist_tf,cycle_144_1755192510051,wrist,
1755192510.0830204,T1_image,cycle_145_1755192510082,640x480,
1755192510.107758,T4a_wrist_tf,cycle_145_1755192510082,wrist,
1755192510.1180568,T1_image,cycle_146_1755192510118,640x480,
1755192510.142278,T4a_wrist_tf,cycle_146_1755192510118,wrist,
1755192510.1515477,T1_image,cycle_147_1755192510151,640x480,
1755192510.1759243,T5_command,cycle_147_1755192510151,gripper_open,
1755192510.1852815,T1_image,cycle_148_1755192510185,640x480,
1755192510.1870852,T4a_wrist_tf,cycle_147_1755192510151,wrist,
1755192510.194943,T6_feedback,cycle_148_1755192510185,success:True,
1755192510.2121136,T4a_wrist_tf,cycle_148_1755192510185,wrist,
1755192510.2192814,T1_image,cycle_149_1755192510219,640x480,
1755192510.2319274,T5_command,cycle_149_1755192510219,arm_pose,
1755192510.2378094,T6_feedback,cycle_149_1755192510219,success:True,
1755192510.2419724,T4a_wrist_tf,cycle_149_1755192510219,wrist,
1755192510.2444723,T5_command,cycle_149_1755192510219,gripper_open,
1755192510.2552087,T1_image,cycle_150_1755192510255,640x480,
1755192510.261724,T6_feedback,cycle_150_1755192510255,success:True,
1755192510.2659264,T5_command,cycle_150_1755192510255,arm_pose,
1755192510.2737408,T6_feedback,cycle_150_1755192510255,success:True,
1755192510.2795868,T4a_wrist_tf,cycle_150_1755192510255,wrist,
1755192510.285458,T1_image,cycle_151_1755192510285,640x480,
1755192510.3159137,T4a_wrist_tf,cycle_151_1755192510285,wrist,
1755192510.3223357,T1_image,cycle_152_1755192510322,640x480,
1755192510.346033,T4a_wrist_tf,cycle_152_1755192510322,wrist,
1755192510.3512118,T1_image,cycle_153_1755192510351,640x480,
1755192510.378043,T4a_wrist_tf,cycle_153_1755192510351,wrist,
1755192510.3867202,T1_image,cycle_154_1755192510386,640x480,
1755192510.3927708,T5_command,cycle_154_1755192510386,gripper_open,
1755192510.3979738,T6_feedback,cycle_154_1755192510386,success:True,
1755192510.4088385,T5_command,cycle_154_1755192510386,arm_pose,
1755192510.4141834,T4a_wrist_tf,cycle_154_1755192510386,wrist,
1755192510.4217129,T1_image,cycle_155_1755192510421,640x480,
1755192510.4235797,T6_feedback,cycle_155_1755192510421,success:True,
1755192510.4491115,T4a_wrist_tf,cycle_155_1755192510421,wrist,
1755192510.4506173,T1_image,cycle_156_1755192510450,640x480,
1755192510.4780116,T4a_wrist_tf,cycle_156_1755192510450,wrist,
1755192510.485227,T1_image,cycle_157_1755192510485,640x480,
1755192510.5106816,T4a_wrist_tf,cycle_157_1755192510485,wrist,
1755192510.5171046,T1_image,cycle_158_1755192510517,640x480,
1755192510.5405712,T4a_wrist_tf,cycle_158_1755192510517,wrist,
1755192510.5506291,T1_image,cycle_159_1755192510550,640x480,
1755192510.5795329,T4a_wrist_tf,cycle_159_1755192510550,wrist,
1755192510.5837872,T1_image,cycle_160_1755192510583,640x480,
1755192510.592188,T5_command,cycle_160_1755192510583,gripper_open,
1755192510.5964103,T6_feedback,cycle_160_1755192510583,success:True,
1755192510.6074028,T5_command,cycle_160_1755192510583,arm_pose,
1755192510.61683,T6_feedback,cycle_160_1755192510583,success:True,
1755192510.618945,T4a_wrist_tf,cycle_160_1755192510583,wrist,
1755192510.621372,T1_image,cycle_161_1755192510621,640x480,
1755192510.6471841,T4a_wrist_tf,cycle_161_1755192510621,wrist,
1755192510.651552,T1_image,cycle_162_1755192510651,640x480,
1755192510.6755323,T4a_wrist_tf,cycle_162_1755192510651,wrist,
1755192510.6846611,T1_image,cycle_163_1755192510684,640x480,
1755192510.7096198,T4a_wrist_tf,cycle_163_1755192510684,wrist,
1755192510.7172513,T1_image,cycle_164_1755192510717,640x480,
1755192510.742646,T4a_wrist_tf,cycle_164_1755192510717,wrist,
1755192510.752481,T1_image,cycle_165_1755192510752,640x480,
1755192510.7752635,T4a_wrist_tf,cycle_165_1755192510752,wrist,
1755192510.7855837,T1_image,cycle_166_1755192510785,640x480,
1755192510.7892783,T5_command,cycle_166_1755192510785,gripper_open,
1755192510.797079,T6_feedback,cycle_166_1755192510785,success:True,
1755192510.8071609,T4a_wrist_tf,cycle_166_1755192510785,wrist,
1755192510.80823,T5_command,cycle_166_1755192510785,arm_pose,
1755192510.819465,T1_image,cycle_167_1755192510819,640x480,
1755192510.8207135,T6_feedback,cycle_167_1755192510819,success:True,
1755192510.8569758,T1_image,cycle_168_1755192510856,640x480,
1755192510.866328,T4a_wrist_tf,cycle_167_1755192510819,wrist,
1755192510.8827808,T4a_wrist_tf,cycle_168_1755192510856,wrist,
1755192510.8847055,T1_image,cycle_169_1755192510884,640x480,
1755192510.9060552,T4a_wrist_tf,cycle_169_1755192510884,wrist,
1755192510.9181066,T1_image,cycle_170_1755192510918,640x480,
1755192510.9437864,T4a_wrist_tf,cycle_170_1755192510918,wrist,
1755192510.95145,T1_image,cycle_171_1755192510951,640x480,
1755192510.978166,T4a_wrist_tf,cycle_171_1755192510951,wrist,
1755192510.9855676,T1_image,cycle_172_1755192510985,640x480,
1755192511.0153859,T4a_wrist_tf,cycle_172_1755192510985,wrist,
1755192511.0188406,T1_image,cycle_173_1755192511018,640x480,
1755192511.044203,T4a_wrist_tf,cycle_173_1755192511018,wrist,
1755192511.0509381,T1_image,cycle_174_1755192511050,640x480,
1755192511.0835094,T4a_wrist_tf,cycle_174_1755192511050,wrist,
1755192511.0935698,T1_image,cycle_175_1755192511093,640x480,
1755192511.1097288,T5_command,cycle_175_1755192511093,gripper_open,
1755192511.1177413,T6_feedback,cycle_175_1755192511093,success:True,
1755192511.1223683,T1_image,cycle_176_1755192511120,640x480,
1755192511.1264157,T5_command,cycle_176_1755192511120,arm_pose,
1755192511.1280212,T4a_wrist_tf,cycle_175_1755192511093,wrist,
1755192511.1429858,T6_feedback,cycle_176_1755192511120,success:True,
1755192511.15589,T1_image,cycle_177_1755192511155,640x480,
1755192511.160698,T4a_wrist_tf,cycle_176_1755192511120,wrist,
1755192511.19076,T1_image,cycle_178_1755192511190,640x480,
1755192511.1923254,T4a_wrist_tf,cycle_177_1755192511155,wrist,
1755192511.2173378,T4a_wrist_tf,cycle_178_1755192511190,wrist,
1755192511.2197385,T1_image,cycle_179_1755192511219,640x480,
1755192511.2468178,T4a_wrist_tf,cycle_179_1755192511219,wrist,
1755192511.258711,T1_image,cycle_180_1755192511258,640x480,
1755192511.2806187,T4a_wrist_tf,cycle_180_1755192511258,wrist,
1755192511.286301,T1_image,cycle_181_1755192511286,640x480,
1755192511.3117735,T4a_wrist_tf,cycle_181_1755192511286,wrist,
1755192511.3178995,T1_image,cycle_182_1755192511317,640x480,
1755192511.3467548,T4a_wrist_tf,cycle_182_1755192511317,wrist,
1755192511.3528712,T1_image,cycle_183_1755192511352,640x480,
1755192511.360024,T5_command,cycle_183_1755192511352,gripper_open,
1755192511.3806524,T4a_wrist_tf,cycle_183_1755192511352,wrist,
1755192511.3826246,T6_feedback,cycle_183_1755192511352,success:True,
1755192511.386808,T1_image,cycle_184_1755192511386,640x480,
1755192511.3921022,T5_command,cycle_184_1755192511386,arm_pose,
1755192511.4189415,T6_feedback,cycle_184_1755192511386,success:True,
1755192511.4241626,T1_image,cycle_185_1755192511419,640x480,
1755192511.441451,T4a_wrist_tf,cycle_184_1755192511386,wrist,
1755192511.4520633,T1_image,cycle_186_1755192511452,640x480,
1755192511.4716158,T4a_wrist_tf,cycle_185_1755192511419,wrist,
1755192511.4860818,T1_image,cycle_187_1755192511486,640x480,
1755192511.5089557,T4a_wrist_tf,cycle_186_1755192511452,wrist,
1755192511.5198746,T1_image,cycle_188_1755192511519,640x480,
1755192511.5493083,T4a_wrist_tf,cycle_187_1755192511486,wrist,
1755192511.5542533,T1_image,cycle_189_1755192511554,640x480,
1755192511.5787983,T4a_wrist_tf,cycle_188_1755192511519,wrist,
1755192511.5870943,T1_image,cycle_190_1755192511587,640x480,
1755192511.6098228,T4a_wrist_tf,cycle_189_1755192511554,wrist,
1755192511.621506,T1_image,cycle_191_1755192511621,640x480,
1755192511.6279628,T5_command,cycle_191_1755192511621,gripper_open,
1755192511.631027,T6_feedback,cycle_191_1755192511621,success:True,
1755192511.6417403,T5_command,cycle_191_1755192511621,arm_pose,
1755192511.6453853,T4a_wrist_tf,cycle_190_1755192511587,wrist,
1755192511.6564593,T6_feedback,cycle_191_1755192511621,success:True,
1755192511.668482,T1_image,cycle_192_1755192511668,640x480,
1755192511.6694498,T4a_wrist_tf,cycle_191_1755192511621,wrist,
1755192511.687396,T1_image,cycle_193_1755192511687,640x480,
